Text	Screen Name	UTC	Client	Tweet Type	URLs	Hashtags	Mentions	Media Type
Tune in at 4:10 p.m. ET to watch President Obama speak about the economy at Lawson State Community College: http://t.co/ivdE7qV1IZ	BarackObama	2015-03-26T19:39:52.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/r4L1 	0	0	
"Add your name. 

Get entered to win a trip for two to D.C. 

Meet the President. 

It's that easy. 

http://t.co/opcHFYDowY"	BarackObama	2015-03-26T18:47:56.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/p4Oa 	0	0	
Get ready—enter for your chance to meet President Obama: http://t.co/Mp6Ih8FzkE http://t.co/ilxzLTtOmG	BarackObama	2015-03-26T15:12:06.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/r4KO 	0	0	photo
Read how these three women's lives and careers are #BetterWithObamacare: http://t.co/t4W5gK0ZVi	BarackObama	2015-03-25T23:09:03.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/r4Jx 	1	0	
This is a free trip for two to our nation's capital—and you'll get to meet President Obama: http://t.co/XjDszqhuEZ	BarackObama	2015-03-25T21:10:33.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/r4Jw 	0	0	
"It's the end of discrimination against the sick in America." —President Obama on how we're #BetterWithObamacare. http://t.co/6um94lVVqj	BarackObama	2015-03-25T18:02:39.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/a42r 	1	0	
Think you can nail the punchline? Here's your chance: http://t.co/aUjti19at7 http://t.co/2lAPhU7z9x	BarackObama	2015-03-25T16:27:37.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/r4Jn 	0	0	photo
LIVE: President Obama is talking about the success of the Affordable Care Act. http://t.co/33ShdBN7sC	BarackObama	2015-03-25T14:42:31.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/j4Ge 	0	0	
"It is unbelievable what so many of these young people have accomplished." —President Obama http://t.co/GUSJaP8dYz #WHScienceFair	BarackObama	2015-03-24T22:39:33.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/e3wG 	1	0	
WATCH: President Obama talks with 6-year-old "Supergirls" at the #WHScienceFair. http://t.co/oyK076HvSz	BarackObama	2015-03-24T18:18:21.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/g4DD 	1	0	
Share what inspired you to get involved, and be automatically entered to meet the President: http://t.co/RwHocu9VZ2 http://t.co/qfGAxG2XgP	BarackObama	2015-03-24T16:40:51.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/b40r 	0	0	photo
Read how #Obamacare has been an "amazing catalyst for job creation and innovation." http://t.co/DblLbnl9gR	BarackObama	2015-03-23T20:32:29.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/t4Ce 	1	0	
Five years ago, health care reform became law. Since then, it's helped 16M people get covered: http://t.co/eRFFIrEGSy #BetterWithObamacare	BarackObama	2015-03-23T18:00:42.000Z	<a href="https://www.thunderclap.it" rel="nofollow">Thunderclap</a>	Tweet	http://thndr.it/19CnkNS 	1	0	
On the fifth anniversary of health care reform, see how America is #BetterWithObamacare: http://t.co/kzRIKpEvft http://t.co/ZdvOy37FwM	BarackObama	2015-03-23T17:07:01.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/c3tz 	1	0	photo
“Actual facts show that the Affordable Care Act is good for our economy." —President Obama http://t.co/0slLjygF3L #BetterWithObamacare	BarackObama	2015-03-23T15:43:48.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/r4DX 	1	0	
WATCH: The President calls on the Senate to stop playing politics and confirm Loretta Lynch as Attorney General. http://t.co/q7PqJylPKx	BarackObama	2015-03-21T15:53:51.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/i481 	0	0	
LIVE: President Obama is speaking about helping all young Americans reach their full potential at the #WHFilmFest. http://t.co/hCmAG8mdYj	BarackObama	2015-03-20T18:39:26.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/t46u 	1	0	
Vote on the Flunked-Science Four now: http://t.co/RjSXjrli7Y #ChampionDenier http://t.co/wUamlZkOiv	BarackObama	2015-03-19T20:11:45.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/a3pD 	1	0	photo
The President announced a 40% cut in federal carbon pollution over the next decade, saving $18 billion. http://t.co/sK2xWX1nkV #ActOnClimate	BarackObama	2015-03-19T19:00:04.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/r44w 	1	0	
America needs a budget that builds a stronger middle class—not one that revisits failed policies. http://t.co/MQFFJp8gCT	BarackObama	2015-03-19T14:42:01.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
It's that time of year. Check out the Presidential Bracket. http://t.co/EX1zWLLzIW #Baracketology	BarackObama	2015-03-18T21:35:16.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/g3z7 	1	0	
"We know what works. We know what we have to do. We've just got to put aside the stale and outmoded debates." —President Obama	BarackObama	2015-03-18T19:27:36.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"Today I announced nearly $500 million in new public and private investment for American manufacturing." —President Obama	BarackObama	2015-03-18T19:25:14.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"I've proposed making two years of community college as free and universal as high school is today." —President Obama	BarackObama	2015-03-18T19:24:28.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"I want to make sure all our kids get a great education from the earliest age." —President Obama	BarackObama	2015-03-18T19:23:32.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"Republicans in Congress have put together the same proposals year after year after year." —President Obama	BarackObama	2015-03-18T19:18:10.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"The Republican budget would strip health insurance for millions of Americans." —President Obama	BarackObama	2015-03-18T19:17:18.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"There's nothing I'd like more than an opposition party that works with me to let hard-working Americans get ahead." —President Obama	BarackObama	2015-03-18T19:13:11.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"Reality has rendered it's judgement: Trickle-down economics does not work, and middle-class economics does." —President Obama	BarackObama	2015-03-18T19:08:20.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"We've emerged from what was a once-in-a-generation crisis, better positioned for the future than any of our competitors." —President Obama	BarackObama	2015-03-18T19:07:12.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"Since I took office, we've cut our deficits as a share of our economy by about two-thirds." —President Obama	BarackObama	2015-03-18T19:02:46.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"More than 16 million Americans have gained the security of health care coverage." —President Obama	BarackObama	2015-03-18T19:00:15.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"The typical family this year should save more than $700 at the pump." —President Obama	BarackObama	2015-03-18T18:59:31.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"Every three weeks we produce as much solar power as we did in all of 2008."  —President Obama	BarackObama	2015-03-18T18:57:53.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"Today there are more job openings in the United States than any time since 2001." —President Obama	BarackObama	2015-03-18T18:57:05.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"We're now in the midst of the longest streak of private-sector growth on record." —President Obama	BarackObama	2015-03-18T18:56:16.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"America's businesses have added more than 200,000 jobs each month for 12 straight months." —President Obama	BarackObama	2015-03-18T18:55:29.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"Do we retreat from the realities of a 21st century economy, or do we advance together?"—President Obama	BarackObama	2015-03-18T18:54:31.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
LIVE: President Obama speaks at the City Club of Cleveland about the importance of middle-class economics. http://t.co/JvJtGuIwTL	BarackObama	2015-03-18T18:47:43.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/g3z6 	0	0	
Tune in at 2:55 p.m. ET to watch President Obama talk about middle-class economics in Cleveland, Ohio. http://t.co/4mJWJXjxIP	BarackObama	2015-03-18T17:51:50.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/f43o 	0	0	
Read the President's reply to a high school student's letter about the unequal distribution of school supplies: http://t.co/Lfi8mSsS4f	BarackObama	2015-03-18T16:23:55.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/s43X 	0	0	
Happy Saint Patrick's Day. http://t.co/i2hxSFrYGB	BarackObama	2015-03-17T18:27:27.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
WATCH: President Obama discusses #CollegeOpportunity with students from across the country. http://t.co/nfa7wPavgW	BarackObama	2015-03-17T16:37:23.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/g3xM 	1	0	
Before this round ends, help decide who advances in the Climate Change Fantasy Tournament: http://t.co/O2fR9gnCxk #ChampionDenier	BarackObama	2015-03-16T21:00:38.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/e3ds 	1	0	
Thanks to #Obamacare, 16.4 million more Americans have the security of health coverage. http://t.co/BY6k3y3dZ2	BarackObama	2015-03-16T17:10:36.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/g3tg 	1	0	
In the weekly address, President Obama lays out his plan for quality, affordable higher education for all Americans: http://t.co/HlBdGKnxYl	BarackObama	2015-03-14T13:47:50.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/d3U2 	0	0	
Read how the Obama administration is fighting state bans on same-sex marriage: http://t.co/uAjlQQ5jho #LoveIsLove	BarackObama	2015-03-13T21:51:25.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/q3gx 	1	0	
Time to weigh in—who deserves the #ChampionDenier title? http://t.co/Fyyz0hLnez	BarackObama	2015-03-13T17:09:17.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/a3UZ 	1	0	
For real though: http://t.co/mjoOt7YfVz #CanILive	BarackObama	2015-03-13T15:31:44.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/g3cJ 	1	0	
We've already tripled wind energy in America, but there's more we can do. http://t.co/elImYrEShN #SwitchToClean	BarackObama	2015-03-12T21:33:14.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/h3eS 	1	0	
Who will take home the title of #ChampionDenier? Vote now: http://t.co/hFWKz1uKEf http://t.co/l8TGDshzIg	BarackObama	2015-03-12T19:37:33.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/p3jr 	1	0	photo
ICYMI: Nearly 11.7 million Americans enrolled in health care through the open marketplace. http://t.co/tNREJaKtvH	BarackObama	2015-03-11T00:46:49.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/f3a7 	0	0	
Solar power is growing at record rates, supporting American jobs and helping fight climate change: http://t.co/oTBPdkIBRH #SwitchToClean	BarackObama	2015-03-10T22:32:35.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/h3aT 	1	0	
We're making big strides in combating climate change—but more can be done. #ActOnClimate http://t.co/VOhJDGMtMH	BarackObama	2015-03-10T20:54:34.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
"No matter who you are or where you come from, not only can you succeed, but you can help everybody else succeed." —President Obama	BarackObama	2015-03-10T18:21:54.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"Inspire us. Lead us. Be the Americans that we need you to be." —President Obama #CollegeOpportunity	BarackObama	2015-03-10T18:21:07.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"Change doesn't happen by itself. It happens because people get organized." —President Obama	BarackObama	2015-03-10T18:18:10.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"You're not just investing in yourself—you're investing in your nation." —President Obama #CollegeOpportunity	BarackObama	2015-03-10T18:14:47.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"We're trying to make sure that across the board more and more young people can afford to go to college." —President Obama	BarackObama	2015-03-10T18:13:33.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"I sent Congress a bold new plan to bring down the cost of community college to zero." —President Obama #CollegeOpportunity	BarackObama	2015-03-10T18:10:57.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"I'm only standing here because of scholarships and loans and work study." —President Obama #CollegeOpportunity	BarackObama	2015-03-10T18:08:10.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"I believe America is not a place where higher education is a privilege reserved for the few." —President Obama #CollegeOpportunity	BarackObama	2015-03-10T18:07:30.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"The ability to compete in the global economy depends on us having the world's most skilled, best educated workforce."  —President Obama	BarackObama	2015-03-10T18:05:30.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"Your most valuable asset is your imagination." —President Obama #CollegeOpportunity	BarackObama	2015-03-10T18:04:45.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"Today a college degree is the surest ticket to the middle class." —President Obama #CollegeOpportunity	BarackObama	2015-03-10T18:02:29.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"After the worst economic crisis of our lifetimes, over the past five years our economy has created 12 million new jobs." —President Obama	BarackObama	2015-03-10T18:01:56.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"I believe that higher education is one of the best investments anybody can make in their future." —President Obama #CollegeOpportunity	BarackObama	2015-03-10T18:00:42.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
LIVE: President Obama is talking to students at @GeorgiaTech about how to make college in America more affordable. http://t.co/8Nb4gVygp2	BarackObama	2015-03-10T17:53:41.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/h3Yv 	0	1	
